ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,state
-0.00031686899667693585,-0.0002406233338264349,-0.0003502907761370709,8.196533236369736e-05,-0.00010483871200113183,7.47719941985936e-05,-0.0002952033465774762,-0.00042120295949074925,-0.0003474753317486868,-0.0001461016885382982,-5.7460910527794345e-05,-9.71866563412172e-05,-8.338220166965126e-05,-2.422469757294867e-05,-0.00018242628501980611,-5.5301156022414875e-05,-1.2510897748263333e-06,0.00011770065680190933,-1.9226328235114126e-05,-0.00012084013308845462,-0.3308517303340048
-0.00032254007679830373,-0.00024126850847641285,-0.00034980448683533,9.483319242023207e-05,-9.851414040373676e-05,9.206726948423579e-05,-0.0002908372762774187,-0.0004138141858281929,-0.0003450384250710014,-0.00014288055853625863,-5.530441644111878e-05,-9.211944294359775e-05,-7.673151941482316e-05,-2.570599942517578e-05,-0.00017816281353637194,-5.365333151222358e-05,4.228613908519187e-06,0.00012708823779818032,-1.49083195854917e-05,-0.0001263393742890451,-0.3304427355489504
-0.00032792691406463565,-0.0002416729436324489,-0.0003490141152049812,0.00010717251090427567,-9.218636689996359e-05,0.00010913392567376057,-0.00028631963068512624,-0.0004063375207341812,-0.00034272906830014354,-0.00013988359183532604,-5.318293039980094e-05,-8.711959128038468e-05,-7.005276009059543e-05,-2.7122293359667662e-05,-0.00017373222285499467,-5.191815067454848e-05,9.669831794848101e-06,0.00013661401041661878,-1.054625504816107e-05,-0.0001317935872617586,-0.33001963954420743
-0.0003330389575326137,-0.00024170187938250533,-0.00034797052787936594,0.00011891817378777713,-8.58938029808522e-05,0.00012591937049824138,-0.0002816834462580324,-0.00039887716500993395,-0.0003405788299027139,-0.00013712632958194613,-5.110617637814995e-05,-8.221751164535757e-05,-6.33867150185783e-05,-2.843762687354157e-05,-0.000169159034397979,-5.0104928981432334e-05,1.5047947682213762e-05,0.0001462446356932048,-6.1671543386144624e-06,-0.00013719154109902574,-0.3295949895498962
-0.00033788613790764827,-0.00024170187938250533,-0.00034671184349349763,0.0001300096844920964,-7.967508824701623e-05,0.00014237166664461543,-0.0002769622750157404,-0.00039153327484035605,-0.00033861603094596196,-0.00013462163583081787,-4.908334258553582e-05,-7.744311872068798e-05,-5.677448569074259e-05,-2.9616312418779295e-05,-0.00016446729842013957,-4.8222670137635e-05,2.0337926887133823e-05,0.00015594530452624466,-1.7980027674449858e-06,-0.0001425219245162796,-0.32918082246115976
-0.00034247856745037907,-0.00024170187938250533,-0.0003452767613474138,0.00014039148111110944,-7.356887747404018e-05,0.00015843968295624634,-0.00027219001782321877,-0.00038440107952281865,-0.00033686562989408437,-0.00013237963428964665,-4.71231879984236e-05,-7.282558310360659e-05,-5.025710679823315e-05,-3.062351165421695e-05,-0.00015968040747704052,-4.628002806848254e-05,2.5514522328613203e-05,0.00016567999233395222,2.534477209494444e-06,-0.00014777348418878647,-0.3287885595439734
-0.0003468262280797491,-0.00024140975630166368,-0.0003437042307866302,0.00015001319904675713,-6.761362176794918e-05,0.00017407323324036787,-0.000267400743219029,-0.0003775700823872911,-0.0003353491377946125,-0.00013040765875794387,-4.5234154973447094e-05,-6.839308852387694e-05,-4.387516692934376e-05,-3.142582273338071e-05,-0.00015482092604833799,-4.428528194288131e-05,3.0552477209467785e-05,0.00017541171156082802,6.8040437765523925e-06,-0.0001529351644746854,-0.32842891247057504
-0.00035093865520872936,-0.0002410148720914272,-0.0003420331244096487,0.00015882988084214082,-6.184734411606249e-05,0.00018922320500006413,-0.00026262848920808793,-0.0003711233524918308,-0.0003340845633634701,-0.00012871021805699806,-4.3424483674511795e-05,-6.417259873962026e-05,-3.7668432378046296e-05,-3.199185831571999e-05,-0.00014991043815186313,-4.224632315355264e-05,3.542672134595276e-05,0.00018510275927963326,1.098514041689175e-05,-0.0001579962451558814,-0.32811180025858
-0.00035482462512673564,-0.00024054611253242471,-0.00034030191714188224,0.00016680213573270924,-5.63074096651482e-05,0.00020384168081919696,-0.00025790704606463034,-0.0003651369130547062,-0.00033308638734640605,-0.00012728897661738584,-4.170232427548652e-05,-6.0189637891768665e-05,-3.167547942215631e-05,-3.2000099057608834e-05,-0.0001449694145781497,-4.0170653024307355e-05,4.011255864348843e-05,0.00019471495771619475,1.5053085345576534e-05,-0.00016294647384149552,-0.32784627660045274
-0.0003584918538924401,-0.00024003174151650624,-0.0003385483725971699,0.00017389625204046054,-5.1030291143168606e-05,0.00021788205543737336,-0.0002532697190706258,-0.00035967923093748155,-0.00033236556542699564,-0.000126142752222033,-4.007584320298479e-05,-5.646808780156644e-05,-2.593334026673819e-05,-3.2000099057608834e-05,-0.00014001710117073703,-3.806538992182476e-05,4.458584371011311e-05,0.0002042098861236698,1.8984244015795166e-05,-0.0001677761897901506,-0.3276404670126195
-0.00036194671571197046,-0.0002394989713580641,-0.00033680923766123247,0.00018008426600235594,-4.605132998887555e-05,0.00023129915174754768,-0.00024874907121937907,-0.0003548108098501286,-0.00033192955886211773,-0.0001252675326730223,-3.8553320030555925e-05,-5.303000531885573e-05,-2.0477167609354554e-05,-3.2000099057608834e-05,-0.00013507142937638472,-3.5937284412592325e-05,4.882314612060638e-05,0.00021354910302676333,2.275618341586759e-05,-0.00017247643611400726,-0.3275015152050865
-0.00036519398863747184,-0.00023897355860056797,-0.0003351199459143451,0.00018534399094598193,-4.1404493966844925e-05,0.00024404933902234935,-0.00024437664719597263,-0.00035058388833402766,-0.00033192955886211773,-0.0001246565133362643,-3.7143231999591745e-05,-4.989546238131027e-05,-1.5339922474774448e-05,-3.13661516784729e-05,-0.00013014895008914488,-3.379274111801321e-05,5.280190137340216e-05,0.0002226943584203789,2.6347807302609952e-05,-0.0001770390576218772,-0.3275015152050865
-0.0003682366351144,-0.00023847943228012927,-0.0003335143303883516,0.00018965901089783153,-3.7122132321258884e-05,0.0002560906566183279,-0.0002401826813419557,-0.00034704224201189223,-0.00033192955886211773,-0.00012430016961280648,-3.585432350272848e-05,-4.7082410938056384e-05,-1.0552089593073674e-05,-3.0387296448170728e-05,-0.00012526479160500535,-3.163784597404999e-05,5.6500548100386107e-05,0.00023160779601994058,2.9739471940654248e-05,-0.00018145678193011208,-0.3275015152050865
-0.0003710756244153697,-0.00023803836058144801,-0.00033202434623321977,0.00019301864273152996,-3.3234729851875484e-05,0.0002673829462132054,-0.00023619579374705574,-0.0003442210880934371,-0.0003323540144093766,-0.00012430016961280648,-3.469565820930327e-05,-4.460657433866271e-05,-6.141424161586565e-06,-2.9054387961270423e-05,-0.0001204326422788417,-2.9478397686810046e-05,5.989865157841793e-05,0.00024025214610461822,3.2913082325073504e-05,-0.0001857232819065557,-0.3275416270425788
-0.0003737098033071895,-0.00023766966070504892,-0.0003306798041383485,0.0001954178708405755,-2.9770661667377807e-05,0.00027788799529765554,-0.00023244268000478297,-0.0003421470887109389,-0.00033306454085690716,-0.00012430016961280648,-3.367665183445453e-05,-4.2481366205355125e-05,-2.1327333423723726e-06,-2.7363141631702445e-05,-0.00011566475822371933,-2.7319942282345376e-05,6.297701403453129e-05,0.0002485909098556198,3.585216924460532e-05,-0.00018983321800385632,-0.32772049728550195
-0.00037613582039608434,-0.00023738995559752804,-0.00032950811578346485,0.00019685725806411586,-2.675595076776034e-05,0.00028756969417488744,-0.00022894780143765535,-0.0003408384483482415,-0.00033404766764477,-0.00012462470799025704,-3.280708385663475e-05,-4.0717837208944535e-05,1.4523046929727974e-06,-2.5314265185422177e-05,-0.00011097199610741062,-2.5167809767708625e-05,6.571777261996407e-05,0.0002565885363594144,3.854194788457084e-05,-0.0001937822595727814,-0.3279859123705305
-0.00037834810848624205,-0.0002372129800182296,-0.000328534053137487,0.00019685725806411586,-2.4214031008453904e-05,0.0002963942081304573,-0.00022573308366013786,-0.0003408384483482415,-0.0003352919647406985,-0.0001251405616248558,-3.209708678248238e-05,-3.932464957439551e-05,4.59528194568924e-06,-2.2913506213275222e-05,-0.00010636387077606203,-2.3027152041318332e-05,6.810448623960314e-05,0.00026421059361439415,4.096935896375378e-05,-0.00019756708480995534,-0.3283384445627251
-0.00038033892798230464,-0.0002372129800182296,-0.00032777952402436925,0.00019685725806411586,-2.2165518382029253e-05,0.00030433016573760496,-0.00022281763213037373,-0.0003408384483482415,-0.00033678341511466926,-0.00012582637076993507,-3.155711185809473e-05,-3.830807856716063e-05,7.281160401738435e-06,-2.017161489242198e-05,-0.00010184863706450155,-2.0902981305081675e-05,7.01222126539983e-05,0.00027142393494672607,4.3123093641866824e-05,-0.00020118535956998264,-0.3287775223886092
-0.000382098472888814,-0.0002372129800182296,-0.00032726336697048785,0.00019550326032698463,-2.0627993894811667e-05,0.00031134886347737703,-0.00022021747378489403,-0.0003415643193271887,-0.000338505629294784,-0.00012665898197788633,-3.1197870449411056e-05,-3.767203967271643e-05,9.498329538747296e-06,-1.7104222675703134e-05,-9.74333947333468e-05,-1.8800208330967836e-05,7.175757741488184e-05,0.00027819686220952966,4.499360361992749e-05,-0.0002046356958396941,-0.32930143372204823
-0.0003836150393386835,-0.0002373898018390022,-0.00032726336697048785,0.0001932162975004737,-1.9615801592054006e-05,0.00031742448599618255,-0.00021794533390933108,-0.0003433381514070318,-0.00034044007698043934,-0.00012761370797410593,-3.1197870449411056e-05,-3.767203967271643e-05,1.1238621284904062e-05,-1.3731639366303766e-05,-9.31242150056111e-05,-1.672368001495933e-05,7.299883624947353e-05,0.00028449928701771603,4.6573097982996163e-05,-0.000207917591214777,-0.32990733509911835
-0.00038487525485968556,-0.0002376993757332255,-0.00032726336697048785,0.00019005158402037403,-1.9615801592054006e-05,0.00032253434041818683,-0.0002160104570470677,-0.0003458506662099688,-0.0003425663340546054,-0.00012866461577684977,-3.1197870449411056e-05,-3.767203967271643e-05,1.2497282897199972e-05,-1.0078572505898033e-05,-8.892628666577137e-05,-1.4678215707584508e-05,7.38359324741351e-05,0.0002903028910711098,4.785552840331346e-05,-0.00021103135122307464,-0.330591267433157
-0.00038586436481572123,-0.00023813377380231367,-0.0003272838364869866,0.00018604030854047068,-1.9615801592054006e-05,0.00032665910220332645,-0.00021441847998075224,-0.00034907576989329865,-0.0003448623432088436,-0.00012978484096050523,-3.131363954239228e-05,-3.805209637862747e-05,1.3272908945239846e-05,-6.173774380073656e-06,-8.484407914354087e-05,-1.2668641840739511e-05,7.38481096875502e-05,0.0002955812863536531,4.883656433409075e-05,-0.00021397799679339838,-0.3313481784087366
-0.00038656657070060534,-0.00023868812845899046,-0.0003278423763408579,0.00018121816192235644,-1.9822421905407374e-05,0.00032978306912425433,-0.0002131713636535558,-0.0003529816157043875,-0.0003473046862588618,-0.00013094692519337626,-3.1786215283269886e-05,-3.893237168406404e-05,1.3272908945239846e-05,-2.0496231636261197e-06,-8.088151944927695e-05,-1.0699824375771747e-05,7.38481096875502e-05,0.0003003101756791667,4.9513559784387964e-05,-0.0002167591595621593,-0.3321719519310911
-0.0003867864113461613,-0.0002393546935043907,-0.00032868208301726603,0.00017562513065906237,-2.0984355144569956e-05,0.00033189441905765945,-0.0002122673893648132,-0.00035753117195490297,-0.0003498688660881663,-0.000132123173433305,-3.2493214454361186e-05,-4.017985331443923e-05,1.3272908945239846e-05,2.2583542245479657e-06,-7.704217927896296e-05,-8.77669858067591e-06,7.38481096875502e-05,0.00030446751369733244,4.971823123276797e-05,-0.0002193769680302308,-0.33305544509187446
-0.0003867864113461613,-0.00024012301387321103,-0.0003298006296321385,0.00016930527528102204,-2.268925201410981e-05,0.00033209807738461664,-0.00021170122273593745,-0.00036268280666029295,-0.00035252959601560034,-0.00013328602646000184,-3.3444322856636215e-05,-4.1786037438779313e-05,1.2735230353239377e-05,6.712009119864214e-06,-7.332946808881501e-05,-6.904295609538777e-06,7.30035863584354e-05,0.00030803366809124106,4.971823123276797e-05,-0.000221833927818613,-0.3339905331795756
-0.0003867864113461613,-0.00024098012666900633,-0.0003311920444796378,0.00016230649181600494,-2.4929113657913587e-05,0.00033209807738461664,-0.00021170122273593745,-0.00036839087976467297,-0.00035526109424098985,-0.00013440844378518187,-3.4648422232109794e-05,-4.3740777938649423e-05,1.162711979897128e-05,1.127113884134734e-05,-6.97468274804099e-05,-5.087765311264069e-06,7.173175710548553e-05,0.0003109915803042608,4.971823123276797e-05,-0.00022413279941636567,-0.3349681633102764
-0.0003861762415669066,-0.00024191078924865248,-0.0003328467933110069,0.00015468025406999394,-2.7692024189613832e-05,0.00033209807738461664,-0.00021170122273593745,-0.00037460633451618427,-0.00035803738088419643,-0.0001354642914307542,-3.611336618512121e-05,-4.6032430106958806e-05,1.0074209530099755e-05,1.5894085523736453e-05,-6.629792186580385e-05,-3.3323946444293742e-06,7.003377140611149e-05,0.00031332692474131846,4.9184783242088065e-05,-0.00022627647686388106,-0.33597841727886035
-0.0003851989850938286,-0.00024289773010547724,-0.0003347519081419118,0.00014648133433582428,-3.0962196255634776e-05,0.0003301271228023351,-0.00021192526199236155,-0.00038127728038542225,-0.0003608325750010888,-0.00013642872861718513,-3.7845748520078494e-05,-4.8647995901907515e-05,8.09178311394898e-06,2.053835609257575e-05,-6.298682012679204e-05,-1.6436210291038903e-06,6.791281868851798e-05,0.0003150282650069738,4.8357758969274714e-05,-0.00022826787076757536,-0.3370105842297951
-0.0003838415336465166,-0.00024392191837397997,-0.00033689116163471085,0.00013776750013604639,-3.47200582409009e-05,0.00032715123330682414,-0.00021259074208895745,-0.00038834956090787583,-0.00036362118883981104,-0.00013727858707177697,-3.9850669147745094e-05,-5.1573268230006256e-05,5.6970916875806615e-06,2.5161253256525043e-05,-5.981816286886044e-05,-2.703993322514227e-08,6.537417452342077e-05,0.00031608720537761135,4.7243622039517905e-05,-0.00023010979889948215,-0.3380532437181958
-0.0003820928058528912,-0.0002449628479186285,-0.00033924528478480154,0.00012859918477741884,-3.894238342755423e-05,0.0003231867735042681,-0.0002135200977758229,-0.00039576730094849295,-0.0003663784164952559,-0.00013799273646311974,-4.2131503219989435e-05,-5.479297203892477e-05,2.9090790272452644e-06,2.972050738151588e-05,-5.679730991948726e-05,1.5115940211362229e-06,6.242524357492676e-05,0.00031608720537761135,4.585015965366724e-05,-0.000231804887400587,-0.3390943596744868
-0.00037994415313086336,-0.00024599883215621664,-0.0003417922243714905,0.0001190391298424912,-4.3602460634712686e-05,0.0003182553999451857,-0.00021469133830480453,-0.0004034734290908141,-0.0003690804140320258,-0.00013855242940551406,-4.468967951044148e-05,-5.829090035260443e-05,-2.5189725241954956e-07,3.417489924800648e-05,-5.393046294715942e-05,2.966373130735463e-06,5.907559761332296e-05,0.00031608720537761135,4.418642269325382e-05,-0.000233355485286994,-0.34012138569859024
-0.0003773897230198674,-0.0002470073059760879,-0.0003445074354921523,0.00010915199826671538,-4.867030508637522e-05,0.00031238412601368497,-0.00021608104452437954,-0.0004114101720962295,-0.0003717045680814199,-0.00013894161956163053,-4.752447423327014e-05,-6.205004376289486e-05,-3.764342889679864e-06,3.848486396541882e-05,-5.122475848930916e-05,4.331250513941081e-06,5.533700658464344e-05,0.000315374247691421,4.2262664784984056e-05,-0.00023476359456346406,-0.34112138199172576
-0.0003744267701365234,-0.00024796513134755447,-0.00034736420355073276,9.900395733703064e-05,-5.4112907501748193e-05,0.0003056053333351166,-0.00021766484571463616,-0.000419519519610101,-0.0003742297498818181,-0.00013897193127983346,-5.06328264600573e-05,-6.605271228894416e-05,-7.6058972641111575e-06,4.261306671767671e-05,-4.868832727330525e-05,5.600062409289638e-06,5.122346048829713e-05,0.00031384528905340154,4.009028021972257e-05,-0.00023603081779210295,-0.34208114408573187
-0.0003710559063027253,-0.0002488489034241616,-0.00035033398936983615,8.866223178336179e-05,-5.989451870208224e-05,0.00029795672472549716,-0.0002194179048066212,-0.00042774365846102937,-0.00037663655172873205,-0.00013897193127983346,-5.400918104183082e-05,-7.028064891298567e-05,-1.1753591816976634e-05,4.6524941532870885e-05,-4.633031648423379e-05,6.76655931382113e-06,4.675117964636788e-05,0.00031168223653826497,3.768174048147161e-05,-0.00023715832445885159,-0.34298734335205094
-0.0003672812830153271,-0.0002496352541577043,-0.0003533867906751316,7.819462809642692e-05,-6.59769664014797e-05,0.0002894812147202103,-0.00022131539920289216,-0.0004360253769593129,-0.00037890750283395324,-0.00013897193127983346,-5.7645364468108954e-05,-7.471513448511157e-05,-1.6184092101818586e-05,5.0189184902273455e-05,-4.416087255663121e-05,7.824446247279412e-06,4.193861086555808e-05,0.0003088975488383736,3.505052903039832e-05,-0.00023814683694111215,-0.3438266790665278
-0.0003631107012317286,-0.0002503011506128286,-0.00035649151307883215,6.766903226662449e-05,-7.232000031227482e-05,0.00028022675489747646,-0.0002233329846341534,-0.0004443084405042749,-0.00038102726166576396,-0.00013858178502389255,-6.153049840826827e-05,-7.933708404749889e-05,-2.0873919550101684e-05,5.3578196814052104e-05,-4.219108311606722e-05,8.767432238020191e-06,3.6806407001348286e-05,0.0003055074406752959,3.221107390397684e-05,-0.00023899663632047523,-0.344586041573947
-0.0003585556453664371,-0.00025082418532264446,-0.0003596163438639816,5.715288426668003e-05,-7.888166125963364e-05,0.00027024609252809166,-0.00022544723014498785,-0.0004525379405161351,-0.00038298278195833296,-0.00013798991950745196,-6.565095480600467e-05,-8.412713494969709e-05,-2.579964972965681e-05,5.666846261013779e-05,-4.043287783466072e-05,9.589288909818736e-06,3.137738753696943e-05,0.00030153190032332355,2.9178677654522724e-05,-0.00023970758771944,-0.34525268584041896
-0.0003536312403606988,-0.0002511828561487904,-0.0003627291223228409,4.671263375660708e-05,-8.561866967093602e-05,0.00025959646250472794,-0.00022763601336508557,-0.0004606606191844855,-0.00038476344974404977,-0.0001372009389263819,-6.999035536957502e-05,-8.906572740285402e-05,-3.09380846514926e-05,5.9440870015236686e-05,-3.889888915081232e-05,1.0283917813503742e-05,2.5676477987373426e-05,0.00029699467689751473,2.596944413154742e-05,-0.0002402791842845673,-0.34581441440558053
-0.0003483561326340106,-0.0002511828561487904,-0.000365797701090999,3.641318262997451e-05,-9.24868285840051e-05,0.00024833921399440356,-0.00022987886663960037,-0.00046862517275171644,-0.0003863611889838841,-0.00013622315988036599,-7.452961716231767e-05,-9.41331783464472e-05,-3.626639751810763e-05,6.188095671822549e-05,-3.760227499267239e-05,1.084542590280222e-05,1.973062622763149e-05,0.0002919232347374875,2.260020164391673e-05,-0.00024071060840479268,-0.34625976845396733
-0.0003427522975908798,-0.0002511828561487904,-0.00036879029378593435,2.6317321099542753e-05,-9.944143619993899e-05,0.0002365393747763303,-0.0002321572662956178,-0.0004763825360169085,-0.0003877705336522329,-0.0001350685358872991,-7.924704479939664e-05,-9.930974967236693e-05,-4.176224917572834e-05,6.397908499978377e-05,-3.655650679092509e-05,1.1268208310384233e-05,1.3568694220033333e-05,0.0002863486725507827,1.9088422098724355e-05,-0.0002410008082567713,-0.34657822542029937
-0.0003368447780839101,-0.00025107674020751283,-0.0003716758052336657,1.648516499234158e-05,-0.00010643770298250617,0.00022426515773173555,-0.00023445485923178377,-0.0004838861504581676,-0.00038898866447578516,-0.00013375252185681677,-8.411846855080292e-05,-0.00010457571196609943,-4.7403876404128e-05,6.5730541085548e-05,-3.577512712454304e-05,1.1547037348690379e-05,7.221324065317274e-06,0.00028030560540375594,1.5452135808657425e-05,-0.00024101197928232509,-0.3466852934862608
-0.0003306613597817812,-0.00025059004669041675,-0.00037442414157451057,6.973602746024419e-06,-0.00011343116836511904,0.00021158741539893227,-0.00023675762305033874,-0.0004910922178500376,-0.00039001540893038875,-0.0001322938793929743,-8.911742649002118e-05,-0.00010991140498364399,-5.317015302069261e-05,6.713555814776446e-05,-3.527148227240562e-05,1.1547037348690379e-05,7.207778186870771e-07,0.0002738320081626968,1.1709841784028441e-05,-0.00024101197928232509,-0.3466852934862608
-0.0003242321907288432,-0.0002498538194858264,-0.0003770064985063195,-2.16423876878692e-06,-0.00012037811225424724,0.00019857904985355309,-0.0002390539580204794,-0.0004979599405338016,-0.0003908532035644058,-0.00013071442489031546,-9.421538776104253e-05,-0.0001152972960875416,-5.904062556113717e-05,6.819926316318424e-05,-3.527148227240562e-05,1.1547037348690379e-05,-5.899248923977124e-06,0.00026696901958762843,7.880413475402843e-06,-0.00024101197928232509,-0.3466852934862608
-0.00031758935349619636,-0.0002488569818596185,-0.00037939562678491475,-1.0879500064062072e-05,-0.00012723595669861,0.000185314386381312,-0.00024133471118865558,-0.0005044517486292582,-0.00039150701823980293,-0.00012903872347110507,-9.938201310506165e-05,-0.00012071403781848577,-6.499552600102074e-05,6.893154913991528e-05,-3.527148227240562e-05,1.1475180591824392e-05,-1.2603839066220127e-05,0.00025976070695484795,3.983000102694537e-06,-0.00024072540617664186,-0.3464167729955487
-0.0003107663992069109,-0.0002475908339229313,-0.0003815660748006051,-1.912805678776114e-05,-0.00013396365330999857,0.0001718685204438456,-0.0002435931348627409,-0.0005105335135116929,-0.0003919842424603745,-0.00012729373285906762,-0.00010458544802392703,-0.00012614252568530053,-7.101576457662513e-05,6.930565315268988e-05,-3.555137818872045e-05,1.113681260063091e-05,-1.935709045980907e-05,0.00025225379181602754,3.69238904653401e-08,-0.00024029226259413597,-0.34598989481611686
-0.0003037978533726007,-0.00024604916828118947,-0.0003834944085454592,-2.6870939817192275e-05,-0.00014052205226004332,0.0001583166482658255,-0.0002458247834309167,-0.0005161747458794149,-0.00039229453458386297,-0.00012550840227405763,-0.00010979264338006497,-0.00013156395712473555,-7.708290623198905e-05,6.930565315268988e-05,-3.627796945954351e-05,1.0637386057159488e-05,-2.6122374932309217e-05,0.0002444973382730549,-3.938426280158321e-06,-0.00023971221914846944,-0.3454039916367758
-0.0002967187039131905,-0.00024422835671330644,-0.0003851594095576981,-3.407469847348179e-05,-0.0001468742489279495,0.00014473339196579465,-0.00024802735398189046,-0.0005213487757739266,-0.0003923502878402399,-0.00012371323234252617,-0.0001149696978499176,-0.00013695989242459814,-8.317913454747228e-05,6.930565315268988e-05,-3.733576672046965e-05,9.97597336295396e-06,-3.286261747090962e-05,0.00023654240593832737,-7.923704102837448e-06,-0.00023898544156848497,-0.34466070089212036
-0.00028956388195982744,-0.00024212740655833232,-0.00038654225147764565,-4.0711698296253724e-05,-0.00015298590453169278,0.00013119213049177673,-0.0002502004774337779,-0.0005260329110572128,-0.0003923502878402399,-0.00012193980283065708,-0.00012008221645687167,-0.0001423123182278557,-8.928720718663273e-05,6.889814380446334e-05,-3.8730732320520146e-05,9.152696611926178e-06,-3.954059258435984e-05,0.00022844167053706908,-1.189971708030741e-05,-0.0002381126834737363,-0.34376412142727475
-0.00028236774607880535,-0.00023974798575176378,-0.00038762665569312216,-4.676034574739548e-05,-0.00015882553733665233,0.00011776434769226629,-0.00025234546783347043,-0.0005302085701649955,-0.0003923502878402399,-0.00012022027570152773,-0.00012509567939719945,-0.0001476037140463864,-9.539040693103347e-05,6.827093351787613e-05,-4.0466610604754816e-05,8.168810777607467e-06,-4.611923436234578e-05,0.00022024901586572968,-1.584753871942064e-05,-0.0002370953666860531,-0.3427209495524869
-0.0002751635804180324,-0.00023709441576287888,-0.000388399026225937,-5.220523339800091e-05,-0.00016436478130019074,0.00010451900865004064,-0.0002544650381504494,-0.0005338613844966128,-0.0003921276039275841,-0.00011858688155749289,-0.00012997581551601586,-0.00015281712201454297,-0.00010147249226164824,6.74561574208983e-05,-4.2544698943407354e-05,7.026778887418023e-06,-5.25619563164043e-05,0.00021201910152218178,-1.9748620509835464e-05,-0.00023593564644533468,-0.3415405904903803
-0.00026798311697972784,-0.00023417363203848517,-0.0003887504517579128,-5.703720056799245e-05,-0.00016957860928035326,9.152197493440234e-05,-0.0002565629912652016,-0.0005369812656135738,-0.0003918126792230924,-0.00011707139794035785,-0.0001346889750593613,-0.0001579362199097001,-0.00010751765120168271,6.648811899199528e-05,-4.496365143192694e-05,5.730337852891657e-06,-5.883297673055551e-05,0.00020380691144465156,-2.3584902408804244e-05,-0.0002346364593213435,-0.34023524118693954
-0.0002608560917711961,-0.00023099511195373318,-0.0003887504517579128,-6.125330600055369e-05,-0.00017444551821896426,7.883546869696576e-05,-0.00025864389495989945,-0.0005395624325288367,-0.00039142381143030783,-0.0001157046282161043,-0.00013920249668898538,-0.00016294539726622386,-0.00011351046177525836,6.540276200972658e-05,-4.7719319499068595e-05,4.284553775509817e-06,-6.489764498284357e-05,0.0001956672888148367,-2.733892049492634e-05,-0.00023320155210540455,-0.3388199404897323
-0.00025380984398164994,-0.00022757077070007002,-0.0003887504517579128,-6.485671092383688e-05,-0.0001789476740156131,6.651759456221546e-05,-0.0002607127495846488,-0.0005416033947926245,-0.0003909796815651919,-0.00011451588986431468,-0.00014348506416266162,-0.00016782983421621443,-0.00011943586197997164,6.423713026775709e-05,-5.0804632812991295e-05,2.695865697475262e-06,-7.0722764128094e-05,0.0001876544632766849,-3.099391043991115e-05,-0.00023163549051392023,-0.3373125827988253
-0.00024686896657556603,-0.00022391482599669102,-0.00038819589646882764,-6.785647273549029e-05,-0.00018307101415164287,5.462192706765205e-05,-0.00026277465673041204,-0.0005431068878158325,-0.0003904990154121679,-0.00011353252092327255,-0.00014750704851926538,-0.00017257558250690313,-0.00012527913164136041,6.302882481583775e-05,-5.42095230150348e-05,9.721169051720847e-07,-7.627690496192752e-05,0.0001798215766799601,-3.4533905482489576e-05,-0.00022994364712738115,-0.3357338914719892
-0.0002400550157783516,-0.00022004363298827278,-0.00038730475698036087,-7.026725149217075e-05,-0.00018680530651330834,4.319717001668247e-05,-0.000264834496727837,-0.0005440797578968436,-0.0003900002440679776,-0.00011277941310881777,-0.000151240832031749,-0.00017716964797125589,-0.00013102588793692215,6.18154683109379e-05,-5.7920891967621916e-05,-8.774269882709511e-07,-8.153070681796259e-05,0.00017222021366616804,-3.7943827673617345e-05,-0.00022813216860966183,-0.3341073485199441
-0.0002333862858522024,-0.00021597549118000298,-0.0003860811064638509,-7.210893334438929e-05,-0.00019014416331129935,3.2286892553642787e-05,-0.0002668966221494376,-0.0005440797578968436,-0.0003895011699084471,-0.00011227857973032477,-0.00015466111057830164,-0.00018160007356717763,-0.00013666209576988225,6.063418566213279e-05,-6.192262540116485e-05,-2.842073862099158e-06,-8.645716048278265e-05,0.00016489994336846536,-4.1209571295533576e-05,-0.00022620792288397933,-0.33245907746242764
-0.0002268776543118866,-0.00021173042575012912,-0.0003845319826857134,-7.340617697368936e-05,-0.00019308500950885083,2.1929345091288715e-05,-0.00026896457376029466,-0.0005440797578968436,-0.0003890186444089753,-0.00011227857973032477,-0.0001577451714194758,-0.0001858560219552183,-0.00014217409356146162,5.952110953782921e-05,-6.619565210280569e-05,-4.909715425763726e-06,-9.103186884276072e-05,0.0001579078782993409,-4.431807753487489e-05,-0.0002241784275621799,-0.33081767663353595
-0.00022054050130805607,-0.0002073299460591896,-0.0003826673132658794,-7.418789091165639e-05,-0.00019562900575670423,1.2157356456031103e-05,-0.0002710408245763931,-0.0005439409021423508,-0.0003885682642051027,-0.00011227857973032477,-0.0001604731436533408,-0.00018992785645762772,-0.0001475486344364373,5.8510918491271085e-05,-7.071804811799735e-05,-7.066852657536862e-06,-9.523328119734126e-05,0.00015128825616093095,-4.725739970518394e-05,-0.00022205176151108812,-0.32921400072567814
-0.00021438270531383828,-0.0002027967846338157,-0.00038049980758340625,-7.418789091165639e-05,-0.0001977809264879784,2.9983118071465963e-06,-0.000273126556881547,-0.000542935069023411,-0.0003881640915908514,-0.00011245885006891681,-0.00016282821885455542,-0.0001938072191342979,-0.00015277294221926498,5.763641447319999e-05,-7.546518483808892e-05,-9.298636915913947e-06,-9.904289757733597e-05,0.0001450820498484664,-5.00167585580631e-05,-0.00021983646197339463,-0.3276808889448534
