,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20
20,4.36E-04,4.37E-05,9.60E-05,2.46E-04,2.01E-05,-1.86E-03,-9.27E-05,1.99E-04,-3.27E-04,-1.49E-03,1.13E-04,9.50E-05,1.77E-04,1.49E-04,-9.42E-06,9.84E-05,3.06E-05,1.62E-04,1.68E-04,4.22E-04
21,4.48E-04,1.89E-05,8.46E-05,2.22E-04,2.59E-07,-1.95E-03,-1.14E-04,1.77E-04,-3.70E-04,-1.53E-03,8.55E-05,7.42E-05,1.55E-04,9.72E-05,-3.07E-05,7.32E-05,2.13E-05,1.70E-04,1.48E-04,3.96E-04
22,4.67E-04,4.59E-06,8.00E-05,1.99E-04,-1.38E-05,-2.01E-03,-1.26E-04,1.65E-04,-4.04E-04,-1.55E-03,6.44E-05,5.98E-05,1.38E-04,5.29E-05,-4.64E-05,5.46E-05,1.77E-05,1.84E-04,1.36E-04,3.77E-04
23,4.91E-04,1.82E-06,8.21E-05,1.78E-04,-2.16E-05,-2.05E-03,-1.29E-04,1.63E-04,-4.29E-04,-1.56E-03,4.94E-05,5.16E-05,1.26E-04,1.62E-05,-5.64E-05,4.26E-05,1.98E-05,2.04E-04,1.32E-04,3.67E-04
24,5.22E-04,1.10E-05,9.04E-05,1.59E-04,-2.33E-05,-2.06E-03,-1.23E-04,1.70E-04,-4.46E-04,-1.54E-03,3.99E-05,4.91E-05,1.18E-04,-1.31E-05,-6.07E-05,3.71E-05,2.72E-05,2.29E-04,1.35E-04,3.64E-04
25,5.57E-04,3.17E-05,1.04E-04,1.43E-04,-1.91E-05,-2.05E-03,-1.09E-04,1.85E-04,-4.53E-04,-1.51E-03,3.51E-05,5.11E-05,1.13E-04,-3.57E-05,-6.00E-05,3.70E-05,3.89E-05,2.58E-04,1.45E-04,3.68E-04
26,5.95E-04,6.28E-05,1.22E-04,1.31E-04,-9.88E-06,-2.02E-03,-8.75E-05,2.03E-04,-4.52E-04,-1.46E-03,3.37E-05,5.63E-05,1.12E-04,-5.26E-05,-5.50E-05,4.13E-05,5.36E-05,2.88E-04,1.61E-04,3.77E-04
27,6.35E-04,1.02E-04,1.42E-04,1.23E-04,3.45E-06,-1.97E-03,-6.08E-05,2.24E-04,-4.44E-04,-1.41E-03,3.45E-05,6.32E-05,1.13E-04,-6.51E-05,-4.72E-05,4.84E-05,6.98E-05,3.17E-04,1.79E-04,3.89E-04
28,6.75E-04,1.48E-04,1.62E-04,1.19E-04,1.96E-05,-1.92E-03,-3.07E-05,2.44E-04,-4.30E-04,-1.35E-03,3.61E-05,6.99E-05,1.14E-04,-7.44E-05,-3.78E-05,5.67E-05,8.56E-05,3.43E-04,2.00E-04,4.01E-04
29,7.12E-04,1.97E-04,1.82E-04,1.18E-04,3.72E-05,-1.87E-03,4.52E-07,2.61E-04,-4.12E-04,-1.28E-03,3.71E-05,7.47E-05,1.16E-04,-8.22E-05,-2.86E-05,6.43E-05,9.93E-05,3.64E-04,2.19E-04,4.12E-04
30,7.46E-04,2.45E-04,1.99E-04,1.20E-04,5.48E-05,-1.81E-03,3.05E-05,2.74E-04,-3.91E-04,-1.22E-03,3.63E-05,7.61E-05,1.16E-04,-8.96E-05,-2.11E-05,6.95E-05,1.09E-04,3.77E-04,2.36E-04,4.20E-04
31,7.73E-04,2.90E-04,2.12E-04,1.25E-04,7.08E-05,-1.75E-03,5.72E-05,2.80E-04,-3.70E-04,-1.17E-03,3.27E-05,7.27E-05,1.14E-04,-9.79E-05,-1.70E-05,7.09E-05,1.13E-04,3.82E-04,2.48E-04,4.22E-04
32,7.94E-04,3.28E-04,2.20E-04,1.30E-04,8.41E-05,-1.70E-03,7.85E-05,2.79E-04,-3.49E-04,-1.12E-03,2.55E-05,6.36E-05,1.10E-04,-1.08E-04,-1.74E-05,6.71E-05,1.10E-04,3.77E-04,2.53E-04,4.17E-04
33,8.07E-04,3.55E-04,2.21E-04,1.35E-04,9.36E-05,-1.66E-03,9.28E-05,2.69E-04,-3.30E-04,-1.08E-03,1.43E-05,4.82E-05,1.03E-04,-1.20E-04,-2.36E-05,5.72E-05,9.99E-05,3.61E-04,2.51E-04,4.05E-04
34,8.11E-04,3.70E-04,2.16E-04,1.40E-04,9.84E-05,-1.63E-03,9.89E-05,2.53E-04,-3.15E-04,-1.05E-03,-1.10E-06,2.64E-05,9.18E-05,-1.36E-04,-3.59E-05,4.10E-05,8.15E-05,3.36E-04,2.41E-04,3.85E-04
35,8.07E-04,3.71E-04,2.03E-04,1.42E-04,9.80E-05,-1.61E-03,9.63E-05,2.29E-04,-3.04E-04,-1.03E-03,-2.05E-05,-1.30E-06,7.79E-05,-1.53E-04,-5.47E-05,1.84E-05,5.52E-05,3.01E-04,2.23E-04,3.57E-04
36,7.95E-04,3.58E-04,1.85E-04,1.42E-04,9.25E-05,-1.60E-03,8.49E-05,2.00E-04,-2.98E-04,-1.01E-03,-4.34E-05,-3.40E-05,6.12E-05,-1.73E-04,-7.95E-05,-9.80E-06,2.21E-05,2.58E-04,1.97E-04,3.24E-04
37,7.76E-04,3.30E-04,1.61E-04,1.38E-04,8.22E-05,-1.60E-03,6.53E-05,1.67E-04,-2.98E-04,-1.01E-03,-6.91E-05,-7.06E-05,4.23E-05,-1.95E-04,-1.10E-04,-4.27E-05,-1.66E-05,2.09E-04,1.64E-04,2.85E-04
38,7.51E-04,2.89E-04,1.32E-04,1.30E-04,6.76E-05,-1.60E-03,3.87E-05,1.32E-04,-3.02E-04,-1.01E-03,-9.67E-05,-1.09E-04,2.20E-05,-2.17E-04,-1.44E-04,-7.87E-05,-5.91E-05,1.56E-04,1.27E-04,2.43E-04
39,7.22E-04,2.38E-04,1.01E-04,1.18E-04,4.97E-05,-1.62E-03,6.70E-06,9.70E-05,-3.12E-04,-1.01E-03,-1.25E-04,-1.48E-04,1.04E-06,-2.40E-04,-1.81E-04,-1.16E-04,-1.03E-04,1.02E-04,8.67E-05,2.00E-04
40,6.90E-04,1.79E-04,6.85E-05,1.02E-04,2.98E-05,-1.63E-03,-2.88E-05,6.43E-05,-3.25E-04,-1.02E-03,-1.53E-04,-1.86E-04,-1.96E-05,-2.61E-04,-2.18E-04,-1.53E-04,-1.47E-04,4.85E-05,4.62E-05,1.59E-04
41,6.57E-04,1.16E-04,3.65E-05,8.30E-05,9.14E-06,-1.65E-03,-6.55E-05,3.54E-05,-3.42E-04,-1.03E-03,-1.80E-04,-2.20E-04,-3.92E-05,-2.80E-04,-2.54E-04,-1.88E-04,-1.87E-04,-1.70E-06,7.51E-06,1.21E-04
42,6.25E-04,5.22E-05,6.48E-06,6.08E-05,-1.10E-05,-1.67E-03,-1.01E-04,1.17E-05,-3.61E-04,-1.03E-03,-2.05E-04,-2.50E-04,-5.69E-05,-2.95E-04,-2.88E-04,-2.19E-04,-2.23E-04,-4.66E-05,-2.72E-05,8.88E-05
43,5.96E-04,-7.74E-06,-2.01E-05,3.66E-05,-2.94E-05,-1.69E-03,-1.34E-04,-5.77E-06,-3.80E-04,-1.04E-03,-2.27E-04,-2.73E-04,-7.21E-05,-3.07E-04,-3.17E-04,-2.45E-04,-2.51E-04,-8.46E-05,-5.60E-05,6.34E-05
44,5.69E-04,-6.06E-05,-4.20E-05,1.12E-05,-4.49E-05,-1.71E-03,-1.62E-04,-1.66E-05,-4.00E-04,-1.03E-03,-2.44E-04,-2.89E-04,-8.44E-05,-3.14E-04,-3.40E-04,-2.63E-04,-2.71E-04,-1.14E-04,-7.75E-05,4.61E-05
45,5.47E-04,-1.04E-04,-5.85E-05,-1.43E-05,-5.66E-05,-1.72E-03,-1.84E-04,-2.08E-05,-4.18E-04,-1.03E-03,-2.57E-04,-2.98E-04,-9.34E-05,-3.16E-04,-3.56E-04,-2.74E-04,-2.81E-04,-1.35E-04,-9.08E-05,3.75E-05
46,5.29E-04,-1.34E-04,-6.92E-05,-3.90E-05,-6.43E-05,-1.73E-03,-1.98E-04,-1.89E-05,-4.35E-04,-1.02E-03,-2.66E-04,-3.00E-04,-9.93E-05,-3.13E-04,-3.64E-04,-2.78E-04,-2.82E-04,-1.48E-04,-9.55E-05,3.74E-05
47,5.15E-04,-1.51E-04,-7.40E-05,-6.21E-05,-6.76E-05,-1.73E-03,-2.05E-04,-1.18E-05,-4.48E-04,-1.00E-03,-2.69E-04,-2.94E-04,-1.02E-04,-3.05E-04,-3.66E-04,-2.74E-04,-2.73E-04,-1.52E-04,-9.19E-05,4.52E-05
48,5.05E-04,-1.54E-04,-7.34E-05,-8.28E-05,-6.68E-05,-1.72E-03,-2.05E-04,-8.71E-07,-4.59E-04,-9.81E-04,-2.68E-04,-2.83E-04,-1.02E-04,-2.92E-04,-3.61E-04,-2.64E-04,-2.56E-04,-1.48E-04,-8.12E-05,5.96E-05
49,4.97E-04,-1.44E-04,-6.83E-05,-1.01E-04,-6.25E-05,-1.71E-03,-1.98E-04,1.23E-05,-4.67E-04,-9.57E-04,-2.63E-04,-2.67E-04,-1.00E-04,-2.75E-04,-3.50E-04,-2.49E-04,-2.33E-04,-1.40E-04,-6.49E-05,7.88E-05
50,4.91E-04,-1.22E-04,-5.97E-05,-1.16E-04,-5.56E-05,-1.70E-03,-1.85E-04,2.61E-05,-4.72E-04,-9.32E-04,-2.54E-04,-2.48E-04,-9.67E-05,-2.55E-04,-3.34E-04,-2.30E-04,-2.04E-04,-1.27E-04,-4.51E-05,1.01E-04
51,4.84E-04,-9.09E-05,-4.90E-05,-1.28E-04,-4.74E-05,-1.67E-03,-1.70E-04,3.87E-05,-4.74E-04,-9.06E-04,-2.41E-04,-2.28E-04,-9.24E-05,-2.33E-04,-3.17E-04,-2.09E-04,-1.74E-04,-1.13E-04,-2.42E-05,1.23E-04
52,4.76E-04,-5.35E-05,-3.79E-05,-1.37E-04,-3.90E-05,-1.65E-03,-1.52E-04,4.85E-05,-4.75E-04,-8.80E-04,-2.26E-04,-2.09E-04,-8.79E-05,-2.10E-04,-2.99E-04,-1.90E-04,-1.43E-04,-1.00E-04,-4.80E-06,1.43E-04
53,4.65E-04,-1.37E-05,-2.78E-05,-1.44E-04,-3.21E-05,-1.62E-03,-1.36E-04,5.40E-05,-4.73E-04,-8.55E-04,-2.09E-04,-1.93E-04,-8.40E-05,-1.88E-04,-2.82E-04,-1.73E-04,-1.16E-04,-8.97E-05,1.04E-05,1.58E-04
54,4.49E-04,2.47E-05,-2.03E-05,-1.50E-04,-2.78E-05,-1.58E-03,-1.22E-04,5.43E-05,-4.71E-04,-8.34E-04,-1.91E-04,-1.80E-04,-8.12E-05,-1.67E-04,-2.69E-04,-1.60E-04,-9.38E-05,-8.41E-05,1.90E-05,1.67E-04
55,4.27E-04,5.78E-05,-1.67E-05,-1.55E-04,-2.75E-05,-1.55E-03,-1.13E-04,4.85E-05,-4.69E-04,-8.16E-04,-1.72E-04,-1.73E-04,-7.99E-05,-1.50E-04,-2.61E-04,-1.54E-04,-7.91E-05,-8.47E-05,1.90E-05,1.67E-04
56,4.00E-04,8.22E-05,-1.80E-05,-1.59E-04,-3.21E-05,-1.51E-03,-1.11E-04,3.65E-05,-4.66E-04,-8.02E-04,-1.53E-04,-1.72E-04,-8.05E-05,-1.38E-04,-2.60E-04,-1.56E-04,-7.33E-05,-9.25E-05,8.95E-06,1.58E-04
57,3.66E-04,9.52E-05,-2.50E-05,-1.65E-04,-4.22E-05,-1.48E-03,-1.17E-04,1.85E-05,-4.65E-04,-7.94E-04,-1.34E-04,-1.77E-04,-8.29E-05,-1.31E-04,-2.65E-04,-1.66E-04,-7.72E-05,-1.08E-04,-1.20E-05,1.39E-04
58,3.26E-04,9.46E-05,-3.79E-05,-1.71E-04,-5.80E-05,-1.44E-03,-1.32E-04,-4.95E-06,-4.65E-04,-7.90E-04,-1.17E-04,-1.88E-04,-8.72E-05,-1.30E-04,-2.79E-04,-1.84E-04,-9.08E-05,-1.31E-04,-4.38E-05,1.11E-04
59,2.80E-04,7.98E-05,-5.65E-05,-1.80E-04,-7.94E-05,-1.41E-03,-1.54E-04,-3.27E-05,-4.66E-04,-7.90E-04,-1.01E-04,-2.04E-04,-9.31E-05,-1.37E-04,-2.99E-04,-2.10E-04,-1.13E-04,-1.60E-04,-8.56E-05,7.35E-05
60,2.32E-04,5.07E-05,-8.02E-05,-1.91E-04,-1.06E-04,-1.38E-03,-1.85E-04,-6.34E-05,-4.68E-04,-7.95E-04,-8.61E-05,-2.24E-04,-1.00E-04,-1.51E-04,-3.25E-04,-2.44E-04,-1.44E-04,-1.94E-04,-1.36E-04,2.95E-05
61,1.81E-04,8.82E-06,-1.08E-04,-2.04E-04,-1.36E-04,-1.36E-03,-2.23E-04,-9.56E-05,-4.71E-04,-8.03E-04,-7.33E-05,-2.46E-04,-1.08E-04,-1.72E-04,-3.56E-04,-2.82E-04,-1.80E-04,-2.32E-04,-1.93E-04,-1.94E-05
62,1.30E-04,-4.37E-05,-1.38E-04,-2.19E-04,-1.69E-04,-1.34E-03,-2.65E-04,-1.27E-04,-4.75E-04,-8.14E-04,-6.25E-05,-2.69E-04,-1.15E-04,-1.99E-04,-3.90E-04,-3.24E-04,-2.19E-04,-2.71E-04,-2.54E-04,-7.08E-05
63,8.19E-05,-1.04E-04,-1.70E-04,-2.36E-04,-2.03E-04,-1.32E-03,-3.10E-04,-1.57E-04,-4.79E-04,-8.27E-04,-5.36E-05,-2.91E-04,-1.23E-04,-2.33E-04,-4.24E-04,-3.67E-04,-2.59E-04,-3.09E-04,-3.15E-04,-1.22E-04
64,3.81E-05,-1.68E-04,-2.00E-04,-2.54E-04,-2.36E-04,-1.31E-03,-3.55E-04,-1.84E-04,-4.82E-04,-8.41E-04,-4.67E-05,-3.09E-04,-1.28E-04,-2.71E-04,-4.56E-04,-4.09E-04,-2.96E-04,-3.43E-04,-3.74E-04,-1.70E-04
65,8.29E-07,-2.31E-04,-2.29E-04,-2.72E-04,-2.67E-04,-1.31E-03,-3.97E-04,-2.06E-04,-4.84E-04,-8.54E-04,-4.16E-05,-3.23E-04,-1.32E-04,-3.13E-04,-4.84E-04,-4.47E-04,-3.28E-04,-3.72E-04,-4.28E-04,-2.13E-04
66,-2.81E-05,-2.90E-04,-2.53E-04,-2.88E-04,-2.93E-04,-1.31E-03,-4.35E-04,-2.22E-04,-4.85E-04,-8.67E-04,-3.82E-05,-3.29E-04,-1.34E-04,-3.56E-04,-5.05E-04,-4.80E-04,-3.52E-04,-3.93E-04,-4.74E-04,-2.48E-04
67,-4.74E-05,-3.42E-04,-2.72E-04,-3.03E-04,-3.14E-04,-1.32E-03,-4.66E-04,-2.32E-04,-4.84E-04,-8.78E-04,-3.64E-05,-3.29E-04,-1.33E-04,-3.98E-04,-5.18E-04,-5.06E-04,-3.66E-04,-4.04E-04,-5.09E-04,-2.74E-04
68,-5.62E-05,-3.82E-04,-2.84E-04,-3.15E-04,-3.29E-04,-1.33E-03,-4.88E-04,-2.35E-04,-4.81E-04,-8.87E-04,-3.58E-05,-3.19E-04,-1.30E-04,-4.39E-04,-5.22E-04,-5.22E-04,-3.70E-04,-4.05E-04,-5.33E-04,-2.89E-04
69,-5.43E-05,-4.08E-04,-2.88E-04,-3.23E-04,-3.36E-04,-1.34E-03,-4.99E-04,-2.31E-04,-4.75E-04,-8.94E-04,-3.64E-05,-3.02E-04,-1.23E-04,-4.76E-04,-5.15E-04,-5.29E-04,-3.61E-04,-3.96E-04,-5.44E-04,-2.93E-04
70,-4.20E-05,-4.19E-04,-2.85E-04,-3.26E-04,-3.34E-04,-1.36E-03,-4.99E-04,-2.21E-04,-4.66E-04,-8.97E-04,-3.78E-05,-2.77E-04,-1.14E-04,-5.07E-04,-4.97E-04,-5.27E-04,-3.41E-04,-3.75E-04,-5.41E-04,-2.86E-04
71,-2.01E-05,-4.14E-04,-2.74E-04,-3.24E-04,-3.25E-04,-1.38E-03,-4.88E-04,-2.06E-04,-4.56E-04,-8.96E-04,-3.97E-05,-2.44E-04,-1.01E-04,-5.30E-04,-4.70E-04,-5.14E-04,-3.09E-04,-3.44E-04,-5.25E-04,-2.68E-04
72,1.01E-05,-3.93E-04,-2.55E-04,-3.16E-04,-3.09E-04,-1.40E-03,-4.65E-04,-1.85E-04,-4.43E-04,-8.93E-04,-4.19E-05,-2.06E-04,-8.71E-05,-5.45E-04,-4.33E-04,-4.92E-04,-2.67E-04,-3.04E-04,-4.96E-04,-2.40E-04
73,4.67E-05,-3.56E-04,-2.31E-04,-3.02E-04,-2.85E-04,-1.42E-03,-4.32E-04,-1.62E-04,-4.29E-04,-8.86E-04,-4.40E-05,-1.63E-04,-7.10E-05,-5.50E-04,-3.88E-04,-4.63E-04,-2.18E-04,-2.57E-04,-4.58E-04,-2.05E-04
74,8.78E-05,-3.07E-04,-2.01E-04,-2.83E-04,-2.56E-04,-1.44E-03,-3.90E-04,-1.36E-04,-4.14E-04,-8.77E-04,-4.57E-05,-1.18E-04,-5.35E-05,-5.46E-04,-3.38E-04,-4.27E-04,-1.63E-04,-2.04E-04,-4.11E-04,-1.64E-04
75,1.31E-04,-2.49E-04,-1.68E-04,-2.59E-04,-2.22E-04,-1.46E-03,-3.40E-04,-1.09E-04,-3.99E-04,-8.65E-04,-4.69E-05,-7.23E-05,-3.52E-05,-5.31E-04,-2.85E-04,-3.87E-04,-1.04E-04,-1.48E-04,-3.58E-04,-1.20E-04
76,1.75E-04,-1.83E-04,-1.34E-04,-2.31E-04,-1.86E-04,-1.47E-03,-2.86E-04,-8.27E-05,-3.84E-04,-8.50E-04,-4.72E-05,-2.80E-05,-1.66E-05,-5.07E-04,-2.30E-04,-3.45E-04,-4.58E-05,-9.10E-05,-3.02E-04,-7.47E-05
77,2.16E-04,-1.14E-04,-9.95E-05,-1.99E-04,-1.49E-04,-1.47E-03,-2.29E-04,-5.77E-05,-3.70E-04,-8.35E-04,-4.63E-05,1.30E-05,1.64E-06,-4.74E-04,-1.77E-04,-3.02E-04,1.01E-05,-3.54E-05,-2.45E-04,-3.09E-05
78,2.53E-04,-4.58E-05,-6.71E-05,-1.64E-04,-1.13E-04,-1.47E-03,-1.72E-04,-3.51E-05,-3.57E-04,-8.18E-04,-4.43E-05,4.92E-05,1.92E-05,-4.33E-04,-1.28E-04,-2.62E-04,6.10E-05,1.68E-05,-1.91E-04,9.18E-06
79,2.85E-04,1.84E-05,-3.84E-05,-1.28E-04,-7.84E-05,-1.47E-03,-1.16E-04,-1.58E-05,-3.46E-04,-8.02E-04,-4.08E-05,7.93E-05,3.55E-05,-3.87E-04,-8.46E-05,-2.26E-04,1.05E-04,6.36E-05,-1.41E-04,4.38E-05
80,3.10E-04,7.55E-05,-1.47E-05,-9.20E-05,-4.75E-05,-1.46E-03,-6.52E-05,-2.43E-07,-3.37E-04,-7.85E-04,-3.60E-05,1.02E-04,5.04E-05,-3.36E-04,-4.90E-05,-1.95E-04,1.40E-04,1.04E-04,-9.80E-05,7.14E-05
81,3.28E-04,1.23E-04,2.96E-06,-5.69E-05,-2.12E-05,-1.44E-03,-1.97E-05,1.12E-05,-3.30E-04,-7.69E-04,-2.98E-05,1.18E-04,6.35E-05,-2.84E-04,-2.21E-05,-1.71E-04,1.65E-04,1.36E-04,-6.24E-05,9.11E-05
82,3.38E-04,1.59E-04,1.39E-05,-2.39E-05,-9.86E-08,-1.42E-03,1.86E-05,1.85E-05,-3.25E-04,-7.55E-04,-2.24E-05,1.26E-04,7.46E-05,-2.33E-04,-4.53E-06,-1.54E-04,1.81E-04,1.59E-04,-3.54E-05,1.03E-04
83,3.42E-04,1.83E-04,1.78E-05,6.21E-06,1.53E-05,-1.39E-03,4.90E-05,2.16E-05,-3.23E-04,-7.42E-04,-1.39E-05,1.27E-04,8.38E-05,-1.84E-04,3.64E-06,-1.45E-04,1.87E-04,1.75E-04,-1.71E-05,1.06E-04
84,3.39E-04,1.95E-04,1.48E-05,3.25E-05,2.48E-05,-1.36E-03,7.12E-05,2.11E-05,-3.22E-04,-7.32E-04,-4.70E-06,1.22E-04,9.08E-05,-1.40E-04,2.98E-06,-1.43E-04,1.84E-04,1.82E-04,-7.23E-06,1.01E-04
85,3.32E-04,1.95E-04,5.39E-06,5.46E-05,2.89E-05,-1.33E-03,8.52E-05,1.71E-05,-3.23E-04,-7.24E-04,4.91E-06,1.11E-04,9.58E-05,-1.03E-04,-5.50E-06,-1.48E-04,1.74E-04,1.82E-04,-4.95E-06,8.97E-05
86,3.21E-04,1.85E-04,-9.51E-06,7.20E-05,2.79E-05,-1.30E-03,9.16E-05,1.03E-05,-3.25E-04,-7.19E-04,1.45E-05,9.63E-05,9.87E-05,-7.35E-05,-2.04E-05,-1.59E-04,1.58E-04,1.76E-04,-9.03E-06,7.28E-05
87,3.08E-04,1.67E-04,-2.88E-05,8.45E-05,2.27E-05,-1.27E-03,9.15E-05,1.17E-06,-3.29E-04,-7.17E-04,2.37E-05,7.87E-05,9.98E-05,-5.35E-05,-4.00E-05,-1.75E-04,1.38E-04,1.65E-04,-1.80E-05,5.19E-05
88,2.95E-04,1.43E-04,-5.13E-05,9.24E-05,1.40E-05,-1.24E-03,8.58E-05,-9.73E-06,-3.33E-04,-7.17E-04,3.19E-05,5.93E-05,9.89E-05,-4.31E-05,-6.26E-05,-1.95E-04,1.17E-04,1.51E-04,-3.02E-05,2.85E-05
89,2.83E-04,1.16E-04,-7.56E-05,9.58E-05,2.96E-06,-1.22E-03,7.60E-05,-2.19E-05,-3.37E-04,-7.21E-04,3.87E-05,3.95E-05,9.63E-05,-4.24E-05,-8.64E-05,-2.17E-04,9.53E-05,1.35E-04,-4.41E-05,3.88E-06
90,2.73E-04,8.78E-05,-1.00E-04,9.50E-05,-9.62E-06,-1.20E-03,6.35E-05,-3.49E-05,-3.41E-04,-7.27E-04,4.36E-05,2.00E-05,9.20E-05,-5.10E-05,-1.10E-04,-2.39E-04,7.53E-05,1.17E-04,-5.82E-05,-2.05E-05
